card_hand,hand_strength,game_id
;???????,-0.0007792626274749637,3310553482
?RW?&t??,23380537376768.0,2209650767
"?????,i?",-4.4678241127945753e+23,3933353746
????????,3727292891136.0,2317908201
F?J?E?4?,-1.9612019737660401e+30,389673930
"???""Fo??",-5.320726935053514e-29,3948495666
??(??e[9,-24096412794880.0,1439804178
Q???j+??,-1.7431614397087744e+16,2110083219
h??u?*?F,-174000736.0,2461960400
?N??3??E,4580101120.0,366555172
?z;?N?^?,3.1827528729493504e+17,4050175590
??V???xq,28643112.0,3245875199
#???????,-8.067931146136531e-22,3581885881
?F??w;x?,-3.1631184338465346e-09,763318053
SL??l???,-6.578788165460204e-19,3023790835
x??+?:??,24390529024.0,3123088092
???r?I??,-1.9346690342037109e+34,3602780321
?@??????,-4.4841486079860715e-09,3687464334
?a???)??,2.2090374110151746e-23,1685830739
???????M,-2.6220861419623542e-12,2434435525
?M??y?2?,124130983936.0,4284099726
?+???l+?,1.812824215052839e-18,3437015105
??{?????,-1493.263427734375,288636251
?nk?8?}K,-3.2023455951117374e+21,2760895877
??E?+??3,3.923796248272993e-05,1456408753
?????*?y,7452340562952192.0,3606416966
?P?B?m?u,-3.052035058322408e-20,2528063711
?-X?????,5838513635328.0,2120247181
????gF?f,-5.373959252621584e-36,3178666749
????????,-1.186637632848412e+20,701726414
'???????,-3.3213486213592278e+38,4013838047
????n?no,5.5978279196924e+37,4006725574
0_?Nmb7`,-1.541010275509911e-29,1946425285
2-????#w,4.85471354741588e+17,1915299461
j?k?????,3.4129896004001855e-18,2451158337
???????D,6.076724137245005e-24,101207411
??m???/?,-1.791071986358185e-36,4088756664
????CJw1,-3.539256848102195e+16,4033862555
wUQ????O,-3.1151431516117554e-27,436671627
"?~""x???v",-1.1424462726110716e+21,3816291933
???A?O??,2.2968578338623047,2932763613
?3iT2??6,-1.1356673050400452e-35,1600107703
i??????Z,-4.56485927835185e+21,4046329169
??I???v?,9.984251675461812e+18,3356717041
????k???,-8390.1015625,674273246
;?m????0,1.4712610470202225e-12,2512705669
?????r?f,-4.328527102599255e-37,3375180697
???h[???,-4.926266182390211e+37,1965020735
??(I????,1.99942890416675e-31,2450294300
?z?Z???[,3.4386860593068397e+21,1564808150
"wN???.""?",nan,3604809089
???????%,5.033507113694213e-05,1383849699
?????a??,-6.680663383678013e-28,1256812880
"?,??????",-28621.9765625,2593129299
??e?M?H?,2.0695538048412086e+33,1924015368
???y??l?,5.745936991113058e+32,492570131
?%??$?c?,8.973780442350928e-27,1675191469
*a?e?IC?,-2.829244106218451e-18,4194804079
??#?C#?;,1.7074850986787717e-14,3001937380
VH?+?q??,2.3898917342048127e-30,3058152556
??a???G?,-2.5634189638530338e+29,356249035
B?t?Q???,-5.348756222330709e-18,772863010
i?????]?,-2.6626173968353483e-33,3692562791
";??&?""?3",-0.014545301906764507,3000852818
"!???L??""",-2.5532235000853384e-20,3518180693
?????/?6,-1.085830121462646e+30,1589162030
?9?x??m?,-60925.9296875,633553948
?6??L??n,8.589388423609068e-13,3983244046
????????,3.5988692494853813e-12,81307212
<???0?9?,-7.301154352032593e+19,2020832256
?h?;x@@?,-3.905719134427546e+16,1184412104
`M?8???m,-4.073658238658406e-19,1815352860
??????J?,4.349073101650447e-09,2368557935
)?^??NP7,-5.910695544120159e-12,2580773558
?\ ?(R`?,-8.942928980104625e-05,2893068031
L??[????,-2.1249372349728624e-34,485231335
??7m????,554.0919799804688,580222281
]?<?d?d?,2.2553846790174248e-08,1449332374
a???@??|,2.743066143703153e-31,1065726117
UTHN???@,3.9448642781032456e+30,2735220652
?y?9??3?,2.047085591316833e-11,2189644763
????3q?!,1.9393094902724197e+38,3833924053
.R?3?G??,-29540828.0,2925971156
?????vWu,-1213420160.0,515713578
.5?F???*,-26780.673828125,285403578
?o?W??=F,-6.897078851916599e-15,2109111460
?2d!Z?p?,6.585206322942925e+29,2661423636
?oZrRGd?,1.0703670118419528e-36,4007686398
"??[?Y""<?",-2.2404863685134665e-38,3994082579
p?????!?,-2.111849841054636e-17,2251215366
y?????:?,-102568717975552.0,2048214238
?????f4?,4.832433738579369e+30,3126016358
f????oC?,6.821726322174072,483143210
i??????C,1.7303677379842952e-09,2443947119
????C[??,1.7062007035060552e+19,2769062501
??????r*,-200.5981903076172,3097018864
? ??T???,-8.850962947401318e+16,836511734
?k???^?Q,6645401255936.0,383389995
dS=?b{EV,-1.8753070450702039e-31,2479626648
??9???T?,-2.0140242603445622e-25,1146519506
????????,-9.146827558970055e-27,1957910348
?6]?%??Q,1.2291558143449885e-38,1976516915
?????.)?,-106309192.0,951696946
?????K??,9.86169502418862e+16,3361790944
??s?*s??,-1.9243105067914757e+28,3538071850
"????,?V?",-1.1838616973671931e-14,76780165
???A{z??,-1.611368842763832e+26,3108697750
?n??@S6?,-2.872240583757441e-25,2869240192
??}?????,2.1316765781229376e-26,3867840318
????x???,4.316083460791903e+20,2361291343
???o??f?,-1.0073311962344178e-08,2796798982
?#f?????,-2.2655786699544552e+33,2763818940
C?q???]?,1.4177749370973532e-24,2762591166
c??a'???,-5.3832399692435584e-14,1484237190
?/F?8???,-3.3083311090642553e-10,2938629947
 ??Z0\=?,5.248493310784611e-35,2796996750
???????k,-9.355175236666061e-21,2085830660
?>l?8?;?,-218450.625,1364738703
H?????+&,970693.625,651788930
??6dH?p?,-2.6731784856408824e+37,563644064
????P?7?,4.532972896773741e+24,2510566273
/?.?k???,-3.425915013142681e+25,274223314
nD1F????,-17.30956268310547,3236302406
?????U?c,-1.6859539999548896e-23,1734693145
??????<?,1.0837343505794577e-23,819338466
??#???3n,12948738146304.0,1295850819
?c?!????,4.889330447449992e-38,71482032
?K??J?r?,772729408.0,2866003701
????fEh',-1.417559319765613e-19,2643357030
A???T?3O,-6.9881048148090485e-06,3171289966
"??4\,??$",-3.6744792632789745e+27,383215266
??????X%,-4.305612127681463e-13,3359966489
???? ???,3.3065673910333873e+22,3483664042
s?Q:???N,2.5858853947013927e-10,3632857663
V;?R?8??,3.669561564647623e-22,1351348349
K????BH?,-2.028007804942586e-30,661243567
??.?????,-0.0001843535719672218,619145759
??????D?,-2.0125450533250734e+30,2874110276
??1?????,7.023472335276892e-06,3740796334
?W?/????,6.441762852367166e-36,38460313
?1?Kcb?Q,729484544.0,1275323377
-rfK???c,-4.335300160712575e-32,207372344
q?Uy????,-5.343568644846175e-24,560296931
???/????,-9.019441420874714e-34,3029162888
"?\""ziE?p",-7.598076081194449e-06,3764455011
?~?JG?gH,-348235.53125,1226745766
???$?F?h,-1.063448831670493e+33,122532772
?????D??,-30283652.0,2729956371
a?T\?$'3,-18879203328.0,1419745979
?B?z?v??,3.915766745576007e+23,4279840797
??????6G,2.1326281217336004e-17,3403770722
t??$Th??,-0.0001287220948142931,3884083483
?S?Rw??6,8.597444459059282e-34,3126805092
"$,??7??u",3.725545866242953e+23,3936365274
???_m?l?,-8.929072457590406e+29,1235030409
31??d??R,-1.6952264592084987e-10,2875389283
???J????,-0.05416008085012436,931548588
"~?:,????",2.7723075559878443e+24,3720200898
?r????r?,-4.950150448234188e+32,3638624944
hg?z:Kr?,5.1846772351987844e-15,4272212059
???v???s,-30268734.0,3372227187
?????H??,-1.0858482076254175e+37,1656627541
?- ?????,129.50796508789062,3681371547
???E????,2.416810818823746e-18,136350248
U???rA??,-1.4207842821008685e-21,3862531683
#\??????,17904636526592.0,35205980
"""??U???'",-6719.46826171875,893241511
??g??*??,-2.7883547047365988e-14,643267819
???K??? ,-6.406760277871291e-16,432429592
?*A_???I,-4.6400065281147426e+36,291399301
??J??R??,4.827700724194251e+22,578513556
???u???O,24392122.0,2623632261
x?Q?v)??,329544512.0,2621146117
?S4?3>?4,3.560434703013483e+27,3362322021
????T??Z,-484.02288818359375,4174934770
%!-0?+?E,1.8057185154867453e-21,86940831
"??LeF,?N",-38.067481994628906,2207595532
^???E ??,-1315019520.0,724593172
???1?:l?,-43156.30078125,3575543401
?h?B|?r?,2018.98583984375,415296814
???????K,-207.9956512451172,2778691746
+?r???Eh,-464057536.0,2823403080
?ed??mOw,-2.124712056211027e-15,1672752333
S?}~|\??,2.7374480541598036e+36,3226852993
???????/,-5.2765368618101385e-22,2101718476
;??4?=S?,7.274850814526145e+21,4134640358
?u??????,2.6411073204219062e-21,970022521
?;^t????,-1.671896919500997e-35,486816061
??t?r???,-6.916021281426321e+33,3146376061
"'??%?""?e",-1.6328500863150584e-21,761902334
??N????M,-14170877591552.0,2434304627
Q???C??p,-4.556454015119421e-37,657387427
6??:?<??,-1409834418176.0,1727617943
???G?r??,5.665708031448284e+33,96178230
????????,-38012.18359375,443289794
wu?B???1,-7.00579034443987e+19,1164919848
@#{!?<??,6.088845519360703e-14,3447892497
???g????,-4.392166700875776e+16,1538134064
2\??\???,0.04428015276789665,934725701
????????,472668340224.0,3630307452
?EB ??p?,-1506979067461632.0,3341273352
o?dJ???9,9.741150063089077e-32,1187816049
1?r&{.?*,1.7567028135347932e-21,1832530021
????$~??,-1.3480168681986871e-28,1018051621
"??l?k.,?",3.576146694796296e+23,1365335689
2??rr?2?,-2.5641781205393104e-27,2764462912
0???(??*,-5.8347527431140413e+26,2500431886
"""L??/'#?",19679522816.0,450613626
??:???A>,1.289036525662563e-31,1326798555
???AU??m,3.7910077799156807e-19,2848328750
??2J????,1.1956602778348804e-34,3141456778
???????u,-3.107038926426791e-31,1770163190
??????S?,3.397013749803422e+24,999782768
"C.,?K???",8.706361187549305e-10,1875836344
"?,?`U?A?",-1570744320.0,2788704367
??????)?,-1843733120.0,2010791060
"??J""??E?",4.784013548361155e-18,2398051106
????J??E,2.4454017363956605e+29,2801944365
"?,???V??",5.627785194686591e-22,1549123898
????????,694265118720.0,4206865071
 ?X{??3?,-1.5507159358189782e-34,3769571717
???D@??t,-2.593690232549319e-37,4093109759
h??9????,9.726006355789087e+17,3994134123
????n>??,4.2139222955484e-07,1445428707
?I'?u?v?,-1.848273606209539e+29,2986248246
_?w=q?3?,-3.6999830777293496e+37,1282208459
"y*??Q??""",1.8242988231165214e-09,1034321202
?`??????,1.9871606394888594e-14,2947964871
r?3????i,6.331237387932468e-26,1537509953
?x???-??,-1.0033759898447175e-27,4005812086
??P&5NK(,3.0696035714173923e+29,1462451127
6??@<M?O,0.5509182214736938,4051205618
=Iv???pk,-4.89261765324045e-05,2925116839
????7?z?,4.039690367850839e-32,3099790516
?}?jgV??,-4.048301644810678e-15,1292550287
?q??X/?u,3.7929643276374743e+20,1188196138
`?i?????,-7.741018112975007e-13,2042664166
ZF???3??,-1.5746819208602337e+21,56981649
")????l?""",-4.211503379109721e-13,3683606599
S?*?[Aqm,-1.6477904676944085e+19,3934829624
?O??'4??,-0.1944325715303421,2080562851
K??<?3?T,4.941337273084943e-27,1853323070
)???(7]w,-1.6110763210453852e+36,1916203133
?)I??Q_?,1.6723309738841548e+25,4084152499
>???;??h,1.438292528543548e-35,3820238572
??H<N???,-1.8289114431990415e+27,3805021326
'?%??u?+,1.0559881998441782e-17,990094350
??(&J???,1507399.0,3317049430
'??????Q,6.825987724258085e+27,2235737799
O?S0????,-6.2083859120320994e-06,2375767400
????????,1.330234452334024e-30,4275878169
~d??C??y,1.182710756205275e-24,2516049370
??E??:??,2.732607213430182e+37,1105572852
????E?I#,4.002897137530712e-34,3550277111
C?o??{??,3.724041040820136e-12,155333487
<?6S?3?t,0.017815694212913513,3207032173
Z&z??L??,4.5594777020596666e-07,1604772126
???Bjt??,15746.931640625,960686798
D?X?@?Ue,-1.7554591114077311e-09,1376183553
???????e,5.754387839422987e+37,1264551190
)-???V??,-10661.7998046875,3833706537
 ?6D???(,-1.908073254952569e-09,2168342960
?????V??,-2.4381183296586218e-17,1726637438
f[@??P?6,-2.05959294920161e-27,4115321312
?Cq??N??,2.497438133033894e+18,2619191228
????C?K?,2.4849061446730047e-05,1334829007
?m^Mgf??,0.0002998481213580817,3995388114
??_???C?,-9.652440094358897e+17,3017611934
??????J?,-1.1445556680200752e-07,505430280
?3ad??8?,-2369186048.0,3913680589
p?^?Uy?z,2.3226426239818406e-28,3341036535
??13???Z,9.18089948014339e-37,1263348035
?J???Q?C,-2.341659474939833e-17,1238404828
????]?f?,-620799.6875,3495466412
?4?3s-??,-5.082422994289772e-15,3612417158
?????l3?,-1.041100158449746e+17,3193966905
?????6E*,-2.2160814761677228e-32,973657773
%gy-??3?,9.75764464783424e-08,3288973761
??4j???R,-1.9807802208739873e-38,1247758299
??z)??F?,-190529978368.0,693230256
??8??|0e,-186517264.0,1704118677
?D(?ao?+,-1.5719681664588186e+17,2419740962
+??Z??'?,3.1196328840874194e+32,3515377536
D&#5??z?,-4.511577770762563e+33,2791669323
??c??N@?,-2.456606584821941e-10,4043612817
{i??????,396761831047168.0,590590878
?Cd?????,5.688497812905308e-33,4225796419
?YSXa??s,1.4076357078825476e-24,1075956732
^????e??,1.1051556442996736e+17,3522940696
u.??C???,-1.527798747973444e-14,685107039
?:??w9?L,-3.7736690420620984e+18,2301541977
???u%2^?,2.8218678468299274e+25,1723426455
??_??!?1,3.8303195526636507e-22,4029032100
??????)B,-5.514764753825201e-18,1563325212
c`??En?2,1.1201806956038337e+23,1721571258
:?0?Y]??,-5.366466522216797,1173048264
?9????1?,-1313287168.0,3617072734
?a+??Im[,-1.53925185437696e+17,2685698765
{6??????,2.4832250838935366e-11,2525573587
0?S?????,2.295183753031378e-30,3212667801
???k??u?,1.0641228247414042e-26,2144395487
"????R??,",-8.430435456328366e-20,3834551874
"?,??????",-1.4123722228172772e-21,2809545286
`?????D?,-33600.71484375,2095043571
?Cj?C?D1,-3.2442081442376252e+32,3891723848
^???????,-1.9936337546330156e-29,3473829358
?v'??eqc,-5.261965004099137e-34,3286590070
(???????,1.732981389617277e+24,892372621
???[????,7.039479603145443e-34,1403259550
?>7?uRT?,47789924.0,2755697926
???UH?i?,1.2485551172345834e+38,1416696598
??D???6?,0.02383820153772831,130178677
"""???????",-1.2283446848320127e+37,48637110
1?=?????,1.57484593912595e-23,434140707
???r+?F?,1.6952014902926749e-06,2247851089
?%??=???,757.1015014648438,4103317813
I??????_,145914484228096.0,3940950144
"v?V??&?,",2.9891118367950102e-27,2655446465
????v9T?,-3.512393073216207e-25,3859145900
??(?v???,-2.1092539048995494e+22,728512594
?\???%r?,-2.8438732531459686e+17,1834790430
T??Z???`,5.2738725515043896e+35,3827773229
??R???-?,-8.108455159068136e-29,1044747592
????S??R,-179085918208.0,806202549
??????5?,-932.5214233398438,3895819602
???GF???,-1.821652300140311e-19,3373166305
??>_=?d?,-9.35383992865635e-23,1083995424
???? ??>,-1.0715026088625734e-11,624035142
q?Q?~???,1.3289098519430942e-35,2759800622
?R0N>???,1.572839611886184e+38,3146770897
?]rVg???,-6.332977507766939e-30,1215932309
^3????y0,1.9053777652877635e-12,1704049635
G????a??,-2.464577962543905e+23,4052318520
"??,?9??h",1885399.625,87646203
"2?????-,",3.1347086528519266e-31,3902211332
v?9a4@s?,9.091113639669857e-08,615035650
??F?!??Q,3.1314552074334844e+20,2178032041
?%?tx??^,-6.517837755382061e-05,1768914241
A?`????u,2.739064400639202e-13,2932540267
>Z?????D,-1.2993515064173466e+30,1724281905
b????M??,1.703893874114792e+27,3834466387
tK?{????,-3.3726340716670057e+22,1915629354
?\??B?]?,1.6482149270250327e-34,57168790
j ?8?D?;,5.220313171317531e-25,3601993373
?L?????b,5.735529229750677e-19,3637782181
"4r.?,12?",-1757.57470703125,2536291251
rL??????,-7.773500060949631e-33,147542644
_?%&qngg,-161818.1875,4230520693
]??/?#??,7.104997795432299e-22,2903901958
RjW@????,5.363658969023207e-36,1369657050
>???@H#a,-18348660.0,2785500786
?~?.????,7.686363417508664e+31,3400356501
??????? ,87426894659584.0,712463646
?/'| l?8,-1.1006995791792285e+25,1411852319
p5??????,2996293.75,3843491198
? )??0AC,-231350928.0,4123633697
???R3???,2.2078517808115294e-36,2252267778
??:?????,1.0065501085353417e-37,290711078
5??.?d?0,-263629186269184.0,310910259
(?^?K???,-6.639190955681906e-23,1144456838
??????u?,-1.7975067976294667e-06,769144132
??Bu-?]g,-3.503537300275639e-05,2527978652
????????,-3.365076280505737e-28,2634503218
?!?????i,-3.9288631420346913e-28,572174014
F5aQ?]?j,-6.767880705793398e+36,3491756794
Z??D??T?,6752816332800.0,2607091050
?n?J`??u,7.005977048502032e-11,1270145099
?L'YZL?5,5.802493395192513e+18,3725215782
??5[#??$,-80764335030272.0,246227893
g??Ez??3,436686.09375,638598447
?5I??h:T,1.9588019029015413e-07,507132252
???*O??6,-1.0662266007341895e-20,1386019981
"????""YD?",1.4238860801690932e+32,2190410919
3?ri??F?,-8.235445872548733e-37,1091459970
 ????@??,1.147302940004257e-31,2724580408
P?V?c???,2.6102808066310462e+38,2425304550
G???gh?K,2.0912012344116955e-24,1947636217
|????*??,8.899065722123059e+17,1891281933
? *S)???,-3.1193753739901475e+35,1445523632
?K|??F?*,-2.7473664499847887e-29,4187534472
????%l]?,-1.2002685902067365e-36,1292207201
??L??B86,-6.237372986544122e-19,2961505318
A?7e??X%,-52840796.0,3697008988
??e?u???,5.200211048126221,224112473
WX.??0I?,7.916368808245265e+31,1803124867
??????dh,-2.129571358497972e-17,3322651226
mO?????%,6.092918506569696e+29,593733644
6??':X?M,4.779591978275322e-13,3426538151
?C?I9???,-958064427008.0,1436892092
]?H?XQf?,1.7076188282404842e-13,2575105320
?C?rxR?{,-4.5079836001327645e+21,1394627991
f?fyiq??,-7.070105621869024e-36,3020207523
?A/j4*?B,-2.2515425288083257e-11,3804989064
??:?5x?-,1.82631820045025e-31,2406554395
??i????3,27268.7890625,1455190743
???B????,-678853345280.0,3835507636
???????V,4.225527639147807e+17,3461761306
;?2?????,3.245990253428736e+16,4133072078
]???5???,-8.355176901904404e-13,1095861355
?*3???E?,4.537107611880197e-26,3375782705
*??pb(?R,2.378209736545088e-24,3399701401
?????x?<,-2.4161467436696095e-14,3785175164
?6????7?,-6.456700357061042e-31,2486797190
???~`?QM,1.4381522602885774e-17,3907775221
?ib????h,-3.966752599136869e-13,2029782607
???O????,2.0541036944889965e-25,90119253
??<L?u?!,-1.0654943860485992e+24,2661338858
???r????,-47952470016.0,1388567257
??????fu,1.1768544038587292e-12,1416490247
??L??L??,-9.068701339752023e-17,1891170700
????????,0.02962181530892849,165930326
<?C?$???,2.7401785200153843e-14,3408778637
??2[?&8B,16128820641792.0,4076884028
??}K?w?i,-7.728008429572809e-33,3529516103
??I?IC??,-5.598019567894332e-36,1372196149
vi??+ ??,0.00030434445943683386,1445332307
?f-?h}I?,2.1889774200071002e-14,2527757573
??kV????,-2.3359379751689002e-14,1818180142
?E;????%,-2852911616.0,552449202
???Q???j,9.03269143007176e+22,934048163
tj?n?<Q?,9801968.0,3896853558
"?Y!<???""",6656505.5,2846465691
"*????,??",-1.5239125607859094e+20,691463226
????????,6.066283509580345e+27,1519654026
????c??P,5.407457955138539e-30,448615700
? ?@???`,8.583098100723563e-20,4258212464
/?2?????,119028304.0,4146531804
???lL6??,4.147498734898381e+17,3262141158
d5???qV?,-4.9535192374605685e-06,3526473867
>? ???u/,0.05408925563097,495146535
?*H?-???,1.3451587339894725e-18,807513388
???M??H?,0.008626172319054604,1922387785
"?l""?????",2.2368728792377646e-21,3209439487
????@V??,-2575359295881216.0,3089102067
$x????L?,7.617321759342276e+26,1837593209
U????)??,-446004939718656.0,2567166638
??h???J7,3.104340990567501e-33,2192943239
$t\??f??,2.4045443356108633e-26,1259343456
??N???1r,734959501312000.0,2909226051
